JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
SD005,Software Developer - Entry Level,Fresher,0–1 year,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Communication,"Write code in Java, Python, or C++; Assist in front-end web development with HTML, CSS, and JavaScript; Maintain SQL databases; Debug and test modules; Collaborate with senior engineers in Agile ceremonies",Software Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Collaboration,"Software Developer - Entry Level Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Communication Write code in Java, Python, or C++; Assist in front-end web development with HTML, CSS, and JavaScript; Maintain SQL databases; Debug and test modules; Collaborate with senior engineers in Agile ceremonies Software Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Collaboration",software developer entry level java python c html css javascript sql git problem solve communication write code java python c assist end web development html css javascript maintain sql database debug test module collaborate senior engineer agile ceremony software developer entry level fresher frontend backend agile collaboration
SD006,Software Developer - Entry Level,Fresher,0–1 year,JavaScript; Python; Java; Angular; React; SQL; NoSQL; Git; Collaboration; Problem-solving,Assist in front-end development with Angular or React; Write backend logic in Node.js or Python; Maintain SQL/NoSQL databases; Perform testing; Collaborate in Agile sprints,Software Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Web Development,Software Developer - Entry Level JavaScript; Python; Java; Angular; React; SQL; NoSQL; Git; Collaboration; Problem-solving Assist in front-end development with Angular or React; Write backend logic in Node.js or Python; Maintain SQL/NoSQL databases; Perform testing; Collaborate in Agile sprints Software Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Web Development,software developer entry level javascript python java angular react sql nosql git collaboration problem solve assist end development angular react write backend logic node js python maintain sql nosql database perform testing collaborate agile sprint software developer entry level fresher frontend backend agile web development
SD007,Software Developer - Entry Level,Fresher,0–1 year,Java; Kotlin; Swift; Android Studio; Xcode; SQL; NoSQL; Git; Teamwork; Analytical thinking,Assist in developing Android/iOS applications; Write frontend components; Maintain backend services; Perform testing; Collaborate with UX/UI designers,Software Developer; Entry-Level; Fresher; Mobile Development; Android; iOS; Agile,Software Developer - Entry Level Java; Kotlin; Swift; Android Studio; Xcode; SQL; NoSQL; Git; Teamwork; Analytical thinking Assist in developing Android/iOS applications; Write frontend components; Maintain backend services; Perform testing; Collaborate with UX/UI designers Software Developer; Entry-Level; Fresher; Mobile Development; Android; iOS; Agile,software developer entry level java kotlin swift android studio xcode sql nosql git teamwork analytical thinking assist develop android ios application write frontend component maintain backend service perform testing collaborate ux ui designers software developer entry level fresher mobile development android io agile
SD008,Software Developer - Entry Level,Fresher,0–1 year,"Python; SQL; Git; ML libraries (scikit-learn, pandas); Problem-solving; Collaboration",Write Python scripts for data preprocessing; Assist in building machine learning models; Integrate REST APIs; Perform testing in collaboration with data scientists,Software Developer; Entry-Level; Fresher; AI; Data Analytics; Machine Learning,"Software Developer - Entry Level Python; SQL; Git; ML libraries (scikit-learn, pandas); Problem-solving; Collaboration Write Python scripts for data preprocessing; Assist in building machine learning models; Integrate REST APIs; Perform testing in collaboration with data scientists Software Developer; Entry-Level; Fresher; AI; Data Analytics; Machine Learning",software developer entry level python sql git ml library scikit learn panda problem solve collaboration write python script datum preprocesse assist build machine learning model integrate rest apis perform testing collaboration data scientist software developer entry level fresher ai datum analytic machine learning
SD009,Software Developer - Entry Level,Fresher,0–1 year,Python; Java; Git; AWS basics; Azure basics; SQL; NoSQL; Teamwork; Problem-solving,Write backend services in Python or Java; Deploy microservices on AWS or Azure; Maintain databases; Participate in testing; Collaborate in Agile teams,Software Developer; Entry-Level; Fresher; Cloud Computing; Backend; Agile,Software Developer - Entry Level Python; Java; Git; AWS basics; Azure basics; SQL; NoSQL; Teamwork; Problem-solving Write backend services in Python or Java; Deploy microservices on AWS or Azure; Maintain databases; Participate in testing; Collaborate in Agile teams Software Developer; Entry-Level; Fresher; Cloud Computing; Backend; Agile,software developer entry level python java git aw basic azure basic sql nosql teamwork problem solve write backend service python java deploy microservice aw azure maintain database participate test collaborate agile team software developer entry level fresher cloud computing backend agile
SD010,Software Developer - Experienced,Experienced,1–3 years,Java; Python; C++; JavaScript/TypeScript; React; Angular; Vue.js; Node.js; Django; Spring Boot; SQL; NoSQL; Git; Agile/Scrum,"Develop robust software solutions; Build frontend applications using React, Angular, or Vue.js; Implement backend services and REST APIs; Optimize database queries; Participate in Agile sprints and code reviews; Collaborate with cross-functional teams",Software Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Agile; Full-Stack,"Software Developer - Experienced Java; Python; C++; JavaScript/TypeScript; React; Angular; Vue.js; Node.js; Django; Spring Boot; SQL; NoSQL; Git; Agile/Scrum Develop robust software solutions; Build frontend applications using React, Angular, or Vue.js; Implement backend services and REST APIs; Optimize database queries; Participate in Agile sprints and code reviews; Collaborate with cross-functional teams Software Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Agile; Full-Stack",software developer experience java python c javascript typescript react angular vue js node js django spring boot sql nosql git agile scrum develop robust software solution build frontend application react angular vue js implement backend service rest apis optimize database query participate agile sprint code review collaborate cross functional team software developer experience mid level frontend backend cloud agile stack
SD011,Software Developer - Experienced,Experienced,2–4 years,Java; Python; C++; React; Angular; Node.js; SQL; NoSQL; Git; Docker; Kubernetes; CI/CD; Agile/Scrum,Design and implement scalable applications; Maintain backend and frontend systems; Deploy applications with Docker/Kubernetes; Optimize database queries; Participate in code reviews and Agile ceremonies,Software Developer; Experienced; Mid-Level; Full-Stack; Cloud; Agile; CI/CD,Software Developer - Experienced Java; Python; C++; React; Angular; Node.js; SQL; NoSQL; Git; Docker; Kubernetes; CI/CD; Agile/Scrum Design and implement scalable applications; Maintain backend and frontend systems; Deploy applications with Docker/Kubernetes; Optimize database queries; Participate in code reviews and Agile ceremonies Software Developer; Experienced; Mid-Level; Full-Stack; Cloud; Agile; CI/CD,software developer experience java python c react angular node js sql nosql git docker kubernete ci cd agile scrum design implement scalable application maintain backend frontend system deploy application docker kubernete optimize database query participate code review agile ceremony software developer experience mid level stack cloud agile ci cd
SD012,Software Developer - Experienced,Experienced,3–5 years,Java; Python; C#; Angular; React; Node.js; SQL; NoSQL; AWS; Git; CI/CD; Agile/Scrum,Lead backend and frontend development; Integrate cloud services; Deploy and maintain CI/CD pipelines; Ensure application performance and scalability,Software Developer; Experienced; Mid-Level; Cloud; Full-Stack; Agile; CI/CD,Software Developer - Experienced Java; Python; C#; Angular; React; Node.js; SQL; NoSQL; AWS; Git; CI/CD; Agile/Scrum Lead backend and frontend development; Integrate cloud services; Deploy and maintain CI/CD pipelines; Ensure application performance and scalability Software Developer; Experienced; Mid-Level; Cloud; Full-Stack; Agile; CI/CD,software developer experience java python c angular react node js sql nosql aws git ci cd agile scrum lead backend frontend development integrate cloud service deploy maintain ci cd pipeline ensure application performance scalability software developer experience mid level cloud stack agile ci cd
SD013,Software Developer - Experienced,Experienced,4–6 years,Java; Python; React; Angular; Vue.js; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; Agile/Scrum,Design full-stack applications; Deploy microservices in cloud; Maintain database systems; Lead code reviews; Mentor junior developers,Software Developer; Experienced; Mid-Level; Full-Stack; Cloud; Mentoring; Agile,Software Developer - Experienced Java; Python; React; Angular; Vue.js; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; Agile/Scrum Design full-stack applications; Deploy microservices in cloud; Maintain database systems; Lead code reviews; Mentor junior developers Software Developer; Experienced; Mid-Level; Full-Stack; Cloud; Mentoring; Agile,software developer experience java python react angular vue js node js sql nosql aws docker kubernete git agile scrum design stack application deploy microservice cloud maintain database system lead code review mentor junior developer software developer experience mid level stack cloud mentor agile
SD014,Software Developer - Experienced,Experienced,5–7 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum,Lead development of enterprise applications; Implement cloud-based solutions; Ensure scalability and security; Oversee CI/CD pipeline management; Mentor teams,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; CI/CD,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum Lead development of enterprise applications; Implement cloud-based solutions; Ensure scalability and security; Oversee CI/CD pipeline management; Mentor teams Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; CI/CD,software developer experience java python c react angular node js sql nosql aw azure docker kubernete git ci cd agile scrum lead development enterprise application implement cloud base solution ensure scalability security oversee ci cd pipeline management mentor team software developer experience senior level stack cloud leadership ci cd
SD015,Software Developer - Experienced,Experienced,6–8 years,Java; Python; C++; Angular; React; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,Architect and develop enterprise applications; Lead cloud migration projects; Manage microservices deployment; Ensure system reliability and performance,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Microservices; Leadership,Software Developer - Experienced Java; Python; C++; Angular; React; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices Architect and develop enterprise applications; Lead cloud migration projects; Manage microservices deployment; Ensure system reliability and performance Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Microservices; Leadership,software developer experience java python c angular react node js sql nosql aws docker kubernete git ci cd agile scrum microservice architect develop enterprise application lead cloud migration project manage microservice deployment ensure system reliability performance software developer experience senior level stack cloud microservice leadership
SD016,Software Developer - Experienced,Experienced,7–9 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,Lead design of scalable software systems; Mentor development teams; Ensure CI/CD best practices; Implement cloud solutions; Drive full-stack architecture decisions,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Architecture,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices Lead design of scalable software systems; Mentor development teams; Ensure CI/CD best practices; Implement cloud solutions; Drive full-stack architecture decisions Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Architecture,software developer experience java python c react angular node js sql nosql aw azure docker kubernete git ci cd agile scrum microservice lead design scalable software system mentor development team ensure ci cd good practice implement cloud solution drive stack architecture decision software developer experience senior level stack cloud leadership architecture
SD017,Software Developer - Experienced,Experienced,8–10 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,Oversee large-scale software projects; Lead cross-functional development teams; Ensure deployment and scalability of cloud solutions; Mentor junior and mid-level developers,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Microservices,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership Oversee large-scale software projects; Lead cross-functional development teams; Ensure deployment and scalability of cloud solutions; Mentor junior and mid-level developers Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Microservices,software developer experience java python c react angular node js sql nosql aws docker kubernete git ci cd microservice team leadership oversee large scale software project lead cross functional development team ensure deployment scalability cloud solution mentor junior mid level developer software developer experience senior level stack cloud leadership microservice
SD018,Software Developer - Experienced,Experienced,9–12 years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,Lead enterprise software development; Drive cloud adoption strategies; Oversee CI/CD pipelines; Mentor technical teams and set best practices,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Agile,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership Lead enterprise software development; Drive cloud adoption strategies; Oversee CI/CD pipelines; Mentor technical teams and set best practices Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Agile,software developer experience java python c react angular node js sql nosql aws docker kubernete git ci cd microservice agile team leadership lead enterprise software development drive cloud adoption strategy oversee ci cd pipeline mentor technical team set good practice software developer experience senior level stack cloud leadership agile
SD019,Software Developer - Experienced,Experienced,10+ years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,Lead technical strategy for software projects; Architect scalable cloud solutions; Oversee development and CI/CD processes; Mentor multiple development teams,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Architecture,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership Lead technical strategy for software projects; Architect scalable cloud solutions; Oversee development and CI/CD processes; Mentor multiple development teams Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Architecture,software developer experience java python c react angular node js sql nosql aw azure docker kubernete git ci cd microservice team leadership lead technical strategy software project architect scalable cloud solution oversee development ci cd process mentor multiple development team software developer experience senior level stack cloud leadership architecture
SD020,Software Developer - Experienced,Experienced,10+ years,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,Drive full-stack software architecture; Lead cloud and microservices initiatives; Mentor teams across projects; Implement CI/CD and Agile best practices,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Microservices,Software Developer - Experienced Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership Drive full-stack software architecture; Lead cloud and microservices initiatives; Mentor teams across projects; Implement CI/CD and Agile best practices Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Microservices,software developer experience java python c react angular node js sql nosql aws docker kubernete git ci cd microservice agile team leadership drive stack software architecture lead cloud microservice initiative mentor team project implement ci cd agile good practice software developer experience senior level stack cloud leadership microservice
SE-F1,Software Engineer - Entry Level,Fresher,0-2,Python; JavaScript; Git; React; MySQL; Data Structures; Algorithms; VS Code; Jira,Write clean and maintainable code in Python and JavaScript; Collaborate with senior engineers to implement features; Debug issues and participate in agile sprints; Contribute to unit testing and code documentation; Learn and apply modern development practices,Software Engineer; Python; JavaScript; React; MySQL; Agile; Unit Testing; OOP,Software Engineer - Entry Level Python; JavaScript; Git; React; MySQL; Data Structures; Algorithms; VS Code; Jira Write clean and maintainable code in Python and JavaScript; Collaborate with senior engineers to implement features; Debug issues and participate in agile sprints; Contribute to unit testing and code documentation; Learn and apply modern development practices Software Engineer; Python; JavaScript; React; MySQL; Agile; Unit Testing; OOP,software engineer entry level python javascript git react mysql datum structure algorithm vs code jira write clean maintainable code python javascript collaborate senior engineer implement feature debug issue participate agile sprint contribute unit testing code documentation learn apply modern development practice software engineer python javascript react mysql agile unit testing oop
SE-F2,Software Engineer - Entry Level,Fresher,0-2,Java; SQL; Git; REST APIs; IntelliJ; GitHub,Develop secure applications using Java and SQL; Assist in debugging REST APIs; Collaborate in agile workflows; Contribute to integration testing; Document processes for clarity,Software Engineer; Java; SQL; REST API; Agile; Integration Testing; Debugging,Software Engineer - Entry Level Java; SQL; Git; REST APIs; IntelliJ; GitHub Develop secure applications using Java and SQL; Assist in debugging REST APIs; Collaborate in agile workflows; Contribute to integration testing; Document processes for clarity Software Engineer; Java; SQL; REST API; Agile; Integration Testing; Debugging,software engineer entry level java sql git rest apis intellij github develop secure application java sql assist debug rest apis collaborate agile workflow contribute integration testing document process clarity software engineer java sql rest api agile integration testing debugging
SE-F3,Software Engineer - Entry Level,Fresher,0-2,JavaScript; Vue.js; HTML; CSS; APIs; Git; VS Code; Figma,Develop front-end features using Vue.js and JavaScript; Ensure responsive UI design; Integrate APIs with senior developers’ guidance; Perform unit testing and follow agile methodologies; Collaborate to deliver user-focused applications,Software Engineer; Vue.js; JavaScript; UI/UX; Responsive Design; Agile; API Integration,Software Engineer - Entry Level JavaScript; Vue.js; HTML; CSS; APIs; Git; VS Code; Figma Develop front-end features using Vue.js and JavaScript; Ensure responsive UI design; Integrate APIs with senior developers’ guidance; Perform unit testing and follow agile methodologies; Collaborate to deliver user-focused applications Software Engineer; Vue.js; JavaScript; UI/UX; Responsive Design; Agile; API Integration,software engineer entry level javascript vue js html css apis git vs code figma develop end feature vue js javascript ensure responsive ui design integrate apis senior developer guidance perform unit testing follow agile methodology collaborate deliver user focus application software engineer vue js javascript ui ux responsive design agile api integration
SE-F4,Software Engineer - Entry Level,Fresher,0-2,Python; Django; SQL; Git; PyCharm; Trello,Develop backend services with Python and Django; Write SQL queries for data management; Assist in debugging and bug fixing; Participate in agile sprints and Git workflows; Document code for scalability,Software Engineer; Python; Django; SQL; Backend; Agile; Debugging,Software Engineer - Entry Level Python; Django; SQL; Git; PyCharm; Trello Develop backend services with Python and Django; Write SQL queries for data management; Assist in debugging and bug fixing; Participate in agile sprints and Git workflows; Document code for scalability Software Engineer; Python; Django; SQL; Backend; Agile; Debugging,software engineer entry level python django sql git pycharm trello develop backend service python django write sql query datum management assist debug bug fixing participate agile sprint git workflow document code scalability software engineer python django sql backend agile debugging
SE-F5,Software Engineer - Entry Level,Fresher,0-2,C++; Unity; Git; Visual Studio; Game Development,Develop gameplay features using C++ and Unity; Debug and test game functionality; Collaborate with artists in agile workflows; Integrate assets into projects; Learn and apply SDLC practices,Software Engineer; C++; Unity; Game Development; Agile; Debugging,Software Engineer - Entry Level C++; Unity; Git; Visual Studio; Game Development Develop gameplay features using C++ and Unity; Debug and test game functionality; Collaborate with artists in agile workflows; Integrate assets into projects; Learn and apply SDLC practices Software Engineer; C++; Unity; Game Development; Agile; Debugging,software engineer entry level c unity git visual studio game development develop gameplay feature c unity debug test game functionality collaborate artist agile workflow integrate asset project learn apply sdlc practice software engineer c unity game development agile debugging
SE-F6,Software Engineer - Entry Level,Fresher,0-2,Python; Java; Git; Cybersecurity Basics; IntelliJ; Jira,Code in Python and Java with a focus on security; Assist in implementing security protocols; Perform unit testing; Work in agile development teams; Collaborate with senior engineers for secure applications,Software Engineer; Python; Java; Cybersecurity; Agile; Unit Testing,Software Engineer - Entry Level Python; Java; Git; Cybersecurity Basics; IntelliJ; Jira Code in Python and Java with a focus on security; Assist in implementing security protocols; Perform unit testing; Work in agile development teams; Collaborate with senior engineers for secure applications Software Engineer; Python; Java; Cybersecurity; Agile; Unit Testing,software engineer entry level python java git cybersecurity basic intellij jira code python java focus security assist implement security protocol perform unit testing work agile development team collaborate senior engineer secure application software engineer python java cybersecurity agile unit testing
SE-F7,Software Engineer - Entry Level,Fresher,0-2,Node.js; MongoDB; Git; APIs; VS Code; Postman,Develop backend services with Node.js and MongoDB; Apply data structures and algorithms for efficiency; Assist in integration testing; Document processes for clarity; Collaborate in agile sprints,Software Engineer; Node.js; MongoDB; APIs; Agile; Integration Testing,Software Engineer - Entry Level Node.js; MongoDB; Git; APIs; VS Code; Postman Develop backend services with Node.js and MongoDB; Apply data structures and algorithms for efficiency; Assist in integration testing; Document processes for clarity; Collaborate in agile sprints Software Engineer; Node.js; MongoDB; APIs; Agile; Integration Testing,software engineer entry level node js mongodb git apis vs code postman develop backend service node js mongodb apply data structure algorithm efficiency assist integration testing document process clarity collaborate agile sprint software engineer node js mongodb apis agile integration testing
SE-F8,Software Engineer - Entry Level,Fresher,0-2,Python; REST APIs; Git; Machine Learning Basics; Jupyter Notebook; Azure,Develop intelligent applications using Python; Integrate REST APIs for ML models; Perform basic testing and debugging; Collaborate in agile workflows; Support cloud deployment on Azure,Software Engineer; Python; REST APIs; Machine Learning; Azure; Agile,Software Engineer - Entry Level Python; REST APIs; Git; Machine Learning Basics; Jupyter Notebook; Azure Develop intelligent applications using Python; Integrate REST APIs for ML models; Perform basic testing and debugging; Collaborate in agile workflows; Support cloud deployment on Azure Software Engineer; Python; REST APIs; Machine Learning; Azure; Agile,software engineer entry level python rest apis git machine learn basic jupyt notebook azure develop intelligent application python integrate rest apis ml model perform basic testing debug collaborate agile workflow support cloud deployment azure software engineer python rest apis machine learning azure agile
SE-F9,Software Engineer - Entry Level,Fresher,0-2,Angular; JavaScript; HTML; CSS; Responsive Design; VS Code; Figma,Develop front-end features using Angular and JavaScript; Ensure responsive design; Assist in unit testing; Collaborate with backend teams; Learn and apply agile methodologies,Software Engineer; Angular; JavaScript; Front-End; Responsive Design; Agile,Software Engineer - Entry Level Angular; JavaScript; HTML; CSS; Responsive Design; VS Code; Figma Develop front-end features using Angular and JavaScript; Ensure responsive design; Assist in unit testing; Collaborate with backend teams; Learn and apply agile methodologies Software Engineer; Angular; JavaScript; Front-End; Responsive Design; Agile,software engineer entry level angular javascript html css responsive design vs code figma develop end feature angular javascript ensure responsive design assist unit testing collaborate backend team learn apply agile methodology software engineer angular javascript end responsive design agile
SE-F10,Software Engineer - Entry Level,Fresher,0-2,Rust; Git; IoT Basics; Data Structures; VS Code; Docker,Develop IoT applications with Rust; Assist in unit testing and debugging; Collaborate in agile sprints; Ensure scalability of solutions; Document development processes,Software Engineer; Rust; IoT; Agile; Unit Testing; Scalability,Software Engineer - Entry Level Rust; Git; IoT Basics; Data Structures; VS Code; Docker Develop IoT applications with Rust; Assist in unit testing and debugging; Collaborate in agile sprints; Ensure scalability of solutions; Document development processes Software Engineer; Rust; IoT; Agile; Unit Testing; Scalability,software engineer entry level rust git iot basic datum structure vs code docker develop iot application rust assist unit testing debug collaborate agile sprint ensure scalability solution document development process software engineer rust iot agile unit testing scalability
SE-E11,Software Engineer - Experienced,Experienced,3–5,Python; JavaScript; React; Node.js; Git; SQL; REST APIs; Docker; Agile; Unit Testing,Develop scalable web applications using React and Node.js; Integrate REST APIs and database systems; Participate in code reviews; Optimize application performance; Mentor junior engineers,Software Engineer; React; Node.js; Python; Agile; REST APIs; Unit Testing,Software Engineer - Experienced Python; JavaScript; React; Node.js; Git; SQL; REST APIs; Docker; Agile; Unit Testing Develop scalable web applications using React and Node.js; Integrate REST APIs and database systems; Participate in code reviews; Optimize application performance; Mentor junior engineers Software Engineer; React; Node.js; Python; Agile; REST APIs; Unit Testing,software engineer experience python javascript react node js git sql rest apis docker agile unit testing develop scalable web application react node js integrate rest apis database system participate code review optimize application performance mentor junior engineer software engineer react node js python agile rest apis unit testing
SE-E12,Software Engineer - Experienced,Experienced,3–5,Java; Spring Boot; SQL; Git; REST APIs; AWS; Docker; Kubernetes; Agile; Debugging,Develop and maintain backend services; Implement REST APIs and microservices; Deploy applications on AWS using Docker/Kubernetes; Participate in Agile sprints and code reviews; Mentor junior team members,Software Engineer; Java; Spring Boot; Backend; AWS; Docker; Agile,Software Engineer - Experienced Java; Spring Boot; SQL; Git; REST APIs; AWS; Docker; Kubernetes; Agile; Debugging Develop and maintain backend services; Implement REST APIs and microservices; Deploy applications on AWS using Docker/Kubernetes; Participate in Agile sprints and code reviews; Mentor junior team members Software Engineer; Java; Spring Boot; Backend; AWS; Docker; Agile,software engineer experience java spring boot sql git rest apis aws docker kubernete agile debugging develop maintain backend service implement rest apis microservice deploy application aw docker kubernete participate agile sprint code review mentor junior team member software engineer java spring boot backend aws docker agile
SE-E13,Software Engineer - Experienced,Experienced,4–6,Python; Django; REST APIs; SQL; Git; CI/CD; Docker; Agile; Testing; Mentoring,Develop backend services using Django; Integrate REST APIs and databases; Manage CI/CD pipelines; Ensure code quality and performance; Mentor junior engineers,Software Engineer; Python; Django; Backend; REST APIs; CI/CD; Mentoring,Software Engineer - Experienced Python; Django; REST APIs; SQL; Git; CI/CD; Docker; Agile; Testing; Mentoring Develop backend services using Django; Integrate REST APIs and databases; Manage CI/CD pipelines; Ensure code quality and performance; Mentor junior engineers Software Engineer; Python; Django; Backend; REST APIs; CI/CD; Mentoring,software engineer experience python django rest apis sql git ci cd docker agile testing mentoring develop backend service django integrate rest apis database manage ci cd pipeline ensure code quality performance mentor junior engineer software engineer python django backend rest apis ci cd mentoring
SE-E14,Software Engineer - Experienced,Experienced,4–6,JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership,Develop front-end applications using Angular; Integrate with backend APIs; Perform code reviews and testing; Collaborate in Agile sprints; Mentor junior frontend developers,Software Engineer; Angular; Front-End; JavaScript; Agile; REST APIs; Mentoring,Software Engineer - Experienced JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership Develop front-end applications using Angular; Integrate with backend APIs; Perform code reviews and testing; Collaborate in Agile sprints; Mentor junior frontend developers Software Engineer; Angular; Front-End; JavaScript; Agile; REST APIs; Mentoring,software engineer experience javascript angular typescript html css git testing agile rest apis team leadership develop end application angular integrate backend apis perform code review testing collaborate agile sprint mentor junior frontend developer software engineer angular end javascript agile rest apis mentoring
SE-E15,Software Engineer - Experienced,Experienced,5–7,Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring,Lead backend development using Spring Boot; Design microservices architecture; Deploy services on AWS using Docker/Kubernetes; Participate in code reviews; Mentor team members,Software Engineer; Java; Spring Boot; Microservices; AWS; Backend; Mentoring,Software Engineer - Experienced Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring Lead backend development using Spring Boot; Design microservices architecture; Deploy services on AWS using Docker/Kubernetes; Participate in code reviews; Mentor team members Software Engineer; Java; Spring Boot; Microservices; AWS; Backend; Mentoring,software engineer experience java spring boot microservice sql git docker kubernete aws agile mentoring lead backend development spring boot design microservice architecture deploy service aw docker kubernete participate code review mentor team member software engineer java spring boot microservice aws backend mentoring
SE-E16,Software Engineer - Experienced,Experienced,5–7,Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD,Develop ML-powered applications using Python; Integrate REST APIs and databases; Ensure application scalability and performance; Deploy on AWS using Docker; Collaborate in Agile sprints,Software Engineer; Python; Machine Learning; REST APIs; AWS; Agile; Backend,Software Engineer - Experienced Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD Develop ML-powered applications using Python; Integrate REST APIs and databases; Ensure application scalability and performance; Deploy on AWS using Docker; Collaborate in Agile sprints Software Engineer; Python; Machine Learning; REST APIs; AWS; Agile; Backend,software engineer experience python machine learn rest apis sql git docker agile testing aws ci cd develop ml powered application python integrate rest apis database ensure application scalability performance deploy aw docker collaborate agile sprint software engineer python machine learn rest apis aws agile backend
SE-E17,Software Engineer - Experienced,Experienced,6–8,Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring,Develop backend services using Node.js and Express; Design and maintain MongoDB databases; Deploy applications using Docker/Kubernetes; Implement CI/CD pipelines; Mentor junior engineers,Software Engineer; Node.js; Backend; MongoDB; CI/CD; Agile; Mentoring,Software Engineer - Experienced Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring Develop backend services using Node.js and Express; Design and maintain MongoDB databases; Deploy applications using Docker/Kubernetes; Implement CI/CD pipelines; Mentor junior engineers Software Engineer; Node.js; Backend; MongoDB; CI/CD; Agile; Mentoring,software engineer experience node js express mongodb git docker kubernete ci cd agile testing mentor develop backend service node js express design maintain mongodb database deploy application docker kubernete implement ci cd pipeline mentor junior engineer software engineer node js backend mongodb ci cd agile mentoring
